id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,target
882046681,SEM FORMAÇÃO,UNICAMP,Analista,Eletrodomesticos,0,0,1,9,Mídia (revista/jornal/web),25,3,1,0,perfil6
777923229,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Oleo e Gas,1,1,1,4,Minha empresa - benefício LITpass,31,4,1,0,perfil6
905710823,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista Senior,servicos,0,0,1,10,Outros,29,25,25,0,perfil2
212800115,Tecnólogo,UFRN,Supervisor,Estado,0,0,1,9,Linkedin,443,206,181,6,perfil1
897187069,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista Senior,Entretenimento,1,1,1,10,Outros,32,16,7,0,perfil4
631342101,Tecnólogo,FATEC,Diretor,Montadora,0,0,1,3,Outros,64,48,36,0,perfil2
640789628,Tecnólogo,UFSCar,Gerente,Montadora,0,0,1,4,Instagram,91,26,15,0,perfil3
884863668,Licenciatura,FACULDADE ANHANGUERA,Analista,e-commerce,0,0,1,6,Instagram,27,10,8,0,perfil5
678537673,SEM FORMAÇÃO,UNIP,Advogado,Eletrodomesticos,0,0,1,2,Outros,48,7,5,0,perfil6
586896196,MBA,UNIP,Analista,Eletroeletronicos,0,0,1,3,Minha empresa - benefício LITpass,10,3,1,0,perfil6
760671271,Especialização,UEPB,SEM EXPERIÊNCIA,servicos,1,1,1,3,Mídia (revista/jornal/web),64,52,51,2,perfil1
617982831,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Entretenimento,0,0,1,8,Minha empresa - benefício LITpass,10,5,2,0,perfil6
612813288,Tecnólogo,USP,SEM EXPERIÊNCIA,Oleo e Gas,0,0,1,6,Linkedin,31,13,12,0,perfil4
899901377,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Assessor,Eletroeletronicos,0,0,1,7,Linkedin,99,19,11,0,perfil4
198190202,Bacharelado,UNICAMP,Coordenador,Montadora,1,1,1,9,YouTube,27,7,5,0,perfil5
938108078,Licenciatura,FGV-RJ,Sócio/Dono/Proprietário,Siderurgica,0,0,1,6,Outros,29,16,15,0,perfil3
600863951,SEM FORMAÇÃO,FGV-RJ,Engenheiro,Oleo e Gas,0,0,1,9,YouTube,20,13,12,0,perfil4
461452611,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,e-commerce,1,1,1,2,YouTube,88,38,29,0,perfil2
303667340,Licenciatura,Universidade Metodista de Sao Paulo,Outros,e-commerce,1,1,1,9,Google,261,124,116,2,perfil1
781534251,Especialização,Unesp,Advogado,Oleo e Gas,1,1,1,3,Google,225,80,46,0,perfil2
894987888,MBA,UFRJ,Diretor,e-commerce,1,1,1,10,Facebook,27,2,1,0,perfil6
972123485,Bacharelado,UFSCar,Diretor,Eletroeletronicos,1,1,1,2,Facebook,10,4,1,0,perfil6
252125788,Bacharelado,UFRJ,SEM EXPERIÊNCIA,Laminados,1,1,1,10,Mídia (revista/jornal/web),51,30,28,0,perfil2
454985445,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Assessor,Estado,1,1,1,9,Mídia (revista/jornal/web),27,6,2,0,perfil6
531885524,Bacharelado,UFF,Outros,Laminados,1,1,1,4,Mídia (revista/jornal/web),69,66,38,0,perfil2
580722029,Licenciatura,Unesp,Analista Senior,Eletroeletronicos,1,1,1,2,Instagram,114,3,1,0,perfil6
103699004,Licenciatura,FACULDADE ANHANGUERA,Gerente,Eletrodomesticos,0,0,1,5,Minha empresa - benefício LITpass,10,10,9,0,perfil5
405369107,Bacharelado,FATEC,Gerente,Eletrodomesticos,0,0,1,5,Facebook,10,9,8,0,perfil5
332525638,Tecnólogo,Escola Paulista de Direito,SEM EXPERIÊNCIA,e-commerce,1,1,1,9,Minha empresa - benefício LITpass,275,54,38,0,perfil2
277116522,Licenciatura,FATEC,Outros,Laminados,1,1,1,3,Facebook,117,63,53,0,perfil2
222902192,Especialização,FACULDADE ANHANGUERA,Advogado,Borracha,1,1,1,2,YouTube,58,22,15,0,perfil3
742426036,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Oleo e Gas,1,1,1,9,Minha empresa - benefício LITpass,38,26,10,0,perfil4
779300397,MBA,Escola Paulista de Direito,Analista,Entretenimento,1,1,1,8,Facebook,21,21,21,0,perfil2
316130691,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Eletroeletronicos,1,1,1,10,Minha empresa - benefício LITpass,25,11,9,0,perfil4
143751772,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,servicos,0,0,1,10,Instagram,28,10,7,0,perfil5
286177709,SEM FORMAÇÃO,UFRN,Sócio/Dono/Proprietário,Eletrodomesticos,0,0,1,9,Minha empresa - benefício LITpass,277,89,74,4,perfil1
985426766,Tecnólogo,UFSCar,Diretor,servicos,0,0,1,2,Facebook,26,8,7,0,perfil5
424944690,MBA,UFSCar,Advogado,Siderurgica,1,1,1,6,Instagram,171,79,64,0,perfil2
844309478,Especialização,FATEC,Analista,Oleo e Gas,0,0,1,6,Facebook,273,99,34,0,perfil2
116314742,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Analista Senior,Oleo e Gas,0,0,1,7,Minha empresa - benefício LITpass,131,84,71,4,perfil1
950168056,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Laminados,1,1,1,9,Outros,96,34,21,0,perfil2
910214798,Especialização,UFF,Analista,Siderurgica,0,0,1,9,Facebook,31,31,31,0,perfil2
594857098,Bacharelado,UFRN,Analista Senior,Oleo e Gas,0,0,1,2,YouTube,64,27,22,0,perfil2
855577127,Licenciatura,Universidade Metodista de Sao Paulo,Engenheiro,Eletroeletronicos,0,0,1,4,Facebook,38,35,34,0,perfil2
836650563,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,SEM EXPERIÊNCIA,Eletroeletronicos,0,0,1,5,Linkedin,33,3,2,0,perfil6
744932644,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Montadora,0,0,1,3,Linkedin,118,37,19,1,perfil1
539410791,Especialização,FGV-RJ,Gerente,e-commerce,1,1,1,3,Saint Paul,33,17,14,0,perfil4
645721301,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Borracha,1,1,1,4,YouTube,10,10,10,1,perfil1
486731834,Licenciatura,FATEC,Sócio/Dono/Proprietário,Entretenimento,0,0,1,6,Linkedin,33,7,6,0,perfil5
301615131,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,SEM EXPERIÊNCIA,servicos,1,1,1,6,Instagram,87,29,19,0,perfil2
352825539,Tecnólogo,UFRJ,Outros,Oleo e Gas,0,0,1,8,Outros,31,4,2,0,perfil6
712990127,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Laminados,1,1,1,5,Saint Paul,35,3,1,0,perfil6
396807412,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Diretor,Laminados,0,0,1,10,Facebook,10,2,1,0,perfil6
206984554,Licenciatura,UFRJ,Advogado,servicos,0,0,1,8,Minha empresa - benefício LITpass,28,5,2,0,perfil6
625629132,MBA,UNIP,Sócio/Dono/Proprietário,Oleo e Gas,0,0,1,8,Outros,10,8,7,0,perfil5
215615323,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Estado,1,1,1,7,Facebook,27,22,22,0,perfil2
682454399,MBA,UFPE,Sócio/Dono/Proprietário,Estado,0,0,1,10,Saint Paul,538,364,349,2,perfil1
738108580,MBA,UFRJ,SEM EXPERIÊNCIA,Montadora,0,0,1,8,Outros,21,18,17,0,perfil3
293484572,Bacharelado,Universidade Metodista de Sao Paulo,Supervisor,Eletroeletronicos,1,1,1,10,Google,10,8,7,0,perfil5
951759664,MBA,UNICAMP,Sócio/Dono/Proprietário,Borracha,1,1,1,3,YouTube,89,19,13,0,perfil4
106887104,Bacharelado,Universidade Metodista de Sao Paulo,Outros,Entretenimento,1,1,1,6,Facebook,71,71,71,0,perfil2
146269855,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Coordenador,Siderurgica,0,0,1,2,Facebook,76,72,70,1,perfil1
518189900,Bacharelado,UEPB,Outros,servicos,1,1,1,5,Google,76,72,71,5,perfil1
985012872,Especialização,UFPE,Coordenador,Eletroeletronicos,1,1,1,4,Saint Paul,169,43,39,0,perfil2
669547087,Bacharelado,UEPB,Gerente,Eletroeletronicos,0,0,1,3,Outros,68,13,9,0,perfil5
496454839,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,servicos,1,1,1,9,Google,100,99,99,0,perfil2
833659169,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Eletrodomesticos,0,0,1,9,Mídia (revista/jornal/web),29,10,8,0,perfil5
191021916,MBA,UFPE,Assessor,Laminados,0,0,1,4,Google,27,19,14,0,perfil4
623694047,SEM FORMAÇÃO,UFRJ,Sócio/Dono/Proprietário,Entretenimento,0,0,1,8,Facebook,40,17,16,0,perfil4
749035155,Tecnólogo,UEPB,Outros,Montadora,0,0,1,5,Facebook,94,51,46,1,perfil1
124539620,SEM FORMAÇÃO,UNICAMP,Assessor,Siderurgica,0,0,1,3,Outros,25,3,1,0,perfil6
615743728,Licenciatura,UFSCar,Coordenador,Laminados,1,1,1,10,Google,210,67,56,0,perfil2
926870863,SEM FORMAÇÃO,FGV-RJ,Analista,Eletrodomesticos,1,1,1,7,Minha empresa - benefício LITpass,58,15,7,0,perfil5
384546277,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Eletrodomesticos,1,1,1,8,Outros,33,33,33,1,perfil1
936807614,Licenciatura,Unesp,Sócio/Dono/Proprietário,Oleo e Gas,0,0,1,9,Outros,153,80,73,0,perfil2
724772895,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Eletroeletronicos,1,1,1,6,Google,231,210,201,4,perfil1
382967919,Licenciatura,UNIP,Analista,Estado,0,0,1,9,Mídia (revista/jornal/web),601,564,556,3,perfil1
970607301,Bacharelado,UEPB,SEM EXPERIÊNCIA,e-commerce,0,0,1,5,YouTube,27,6,5,0,perfil5
917323882,Bacharelado,FACULDADE ANHANGUERA,Analista,Eletrodomesticos,0,0,1,3,Outros,21,19,15,1,perfil1
723279705,Especialização,FACULDADE ANHANGUERA,Diretor,Eletrodomesticos,1,1,1,8,Saint Paul,38,19,15,0,perfil3
516136880,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Entretenimento,1,1,1,9,YouTube,33,5,2,0,perfil6
802523865,SEM FORMAÇÃO,UEPB,Diretor,Eletrodomesticos,0,0,1,4,Saint Paul,27,26,26,0,perfil2
190188897,Tecnólogo,Escola Paulista de Direito,Supervisor,e-commerce,1,1,1,6,Outros,290,81,55,0,perfil2
401595968,MBA,FGV-RJ,Analista,servicos,1,1,1,7,YouTube,100,88,87,0,perfil2
638152016,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Montadora,1,1,1,8,Minha empresa - benefício LITpass,30,2,1,0,perfil6
982725537,Bacharelado,UFSCar,Assessor,Borracha,0,0,1,2,Outros,10,9,7,0,perfil5
396171669,Bacharelado,UFPE,Diretor,Siderurgica,0,0,1,9,Google,137,81,67,0,perfil2
858489960,MBA,UEPB,Sócio/Dono/Proprietário,Laminados,1,1,1,9,Saint Paul,33,7,3,0,perfil6
584483796,Tecnólogo,UEPB,Coordenador,Oleo e Gas,0,0,1,3,Outros,27,15,11,0,perfil4
903376404,SEM FORMAÇÃO,UNICAMP,Gerente,Siderurgica,1,1,1,6,Outros,96,17,12,0,perfil4
137314634,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Diretor,Laminados,1,1,1,6,Instagram,84,13,6,0,perfil5
720102874,SEM FORMAÇÃO,Unesp,Gerente,Eletroeletronicos,1,1,1,5,Linkedin,27,4,2,0,perfil6
190642324,Especialização,UFRN,Coordenador,Estado,0,0,1,4,Outros,73,69,64,1,perfil1
791984066,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Montadora,0,0,1,7,Google,28,26,21,0,perfil2
502886519,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Eletrodomesticos,0,0,1,3,Facebook,33,8,2,0,perfil6
981470356,SEM FORMAÇÃO,UFRN,SEM EXPERIÊNCIA,Siderurgica,0,0,1,10,Saint Paul,19,5,2,0,perfil6
984448050,Especialização,Escola Paulista de Direito,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,6,Facebook,30,3,2,0,perfil6
875797093,Especialização,FATEC,Diretor,Estado,1,1,1,8,Outros,69,6,2,0,perfil6
159330773,Tecnólogo,UFRN,SEM EXPERIÊNCIA,Siderurgica,0,0,1,4,Mídia (revista/jornal/web),30,11,9,0,perfil4
665363666,MBA,FACULDADE ANHANGUERA,Gerente,Siderurgica,0,0,1,8,Mídia (revista/jornal/web),13,5,3,0,perfil6
274495271,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Outros,Montadora,1,1,1,9,Mídia (revista/jornal/web),57,13,9,0,perfil4
522760164,MBA,FACULDADE ANHANGUERA,Supervisor,Eletroeletronicos,1,1,1,5,Outros,48,35,30,1,perfil1
674718028,MBA,UFPE,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,3,Saint Paul,33,33,33,0,perfil2
600008086,SEM FORMAÇÃO,USP,Supervisor,Estado,1,1,1,9,YouTube,30,25,23,0,perfil2
669091908,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Montadora,0,0,1,3,Instagram,27,22,22,0,perfil2
702315672,MBA,UFSCar,Analista,Eletroeletronicos,0,0,1,5,Minha empresa - benefício LITpass,20,13,11,0,perfil4
720430533,Tecnólogo,UNIP,Analista,Oleo e Gas,0,0,1,3,Linkedin,71,5,3,0,perfil6
664027621,Bacharelado,Unesp,Sócio/Dono/Proprietário,Entretenimento,1,1,1,8,Mídia (revista/jornal/web),36,3,1,0,perfil6
467874138,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Estado,0,0,1,2,Outros,33,9,8,0,perfil5
262763661,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Eletroeletronicos,1,1,1,6,Linkedin,229,84,66,1,perfil1
749027922,SEM FORMAÇÃO,Unesp,Coordenador,servicos,1,1,1,2,Facebook,69,21,21,0,perfil3
383044720,Tecnólogo,USP,Outros,Laminados,0,0,1,10,Saint Paul,98,71,68,0,perfil2
493524998,Licenciatura,UFSCar,Sócio/Dono/Proprietário,Siderurgica,0,0,1,9,Minha empresa - benefício LITpass,449,193,154,0,perfil2
528659724,Tecnólogo,UFSCar,Diretor,Entretenimento,0,0,1,8,Instagram,37,13,8,0,perfil5
166330623,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Montadora,0,0,1,2,Facebook,25,17,12,0,perfil4
777644487,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Estado,0,0,1,10,Mídia (revista/jornal/web),29,10,5,0,perfil5
880353133,Especialização,Escola Paulista de Direito,Coordenador,Laminados,1,1,1,9,Google,21,4,2,0,perfil6
714218754,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Oleo e Gas,0,0,1,8,Linkedin,20,14,10,0,perfil4
795114774,Licenciatura,Unesp,Diretor,Eletrodomesticos,1,1,1,7,Facebook,30,4,3,0,perfil6
266781709,Especialização,UNIVERSIDADE NOVE DE JULHO,Analista,Entretenimento,0,0,1,4,Saint Paul,174,15,9,0,perfil5
107602287,MBA,UEPB,Engenheiro,Estado,1,1,1,10,Minha empresa - benefício LITpass,145,78,61,0,perfil2
509823396,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Montadora,0,0,1,6,Facebook,10,8,3,0,perfil6
460989762,Bacharelado,Universidade Metodista de Sao Paulo,Supervisor,servicos,0,0,1,7,Saint Paul,39,38,37,0,perfil2
602059549,Tecnólogo,UFF,Engenheiro,servicos,1,1,1,3,YouTube,22,22,21,0,perfil2
719963825,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Laminados,0,0,1,4,Google,405,267,231,0,perfil2
265198529,Licenciatura,UNICAMP,Diretor,Siderurgica,1,1,1,3,Outros,26,3,1,0,perfil6
877391747,Especialização,FATEC,Advogado,Eletroeletronicos,0,0,1,3,Minha empresa - benefício LITpass,29,2,2,0,perfil6
921581233,MBA,UFRJ,SEM EXPERIÊNCIA,Estado,1,1,1,8,Instagram,67,15,12,0,perfil4
741305924,Licenciatura,UFF,Analista,Eletroeletronicos,1,1,1,8,Instagram,27,10,8,0,perfil4
958800073,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,e-commerce,1,1,1,7,Google,32,4,1,0,perfil6
119085120,Bacharelado,Unesp,Coordenador,Borracha,0,0,1,8,Instagram,134,97,88,0,perfil2
350926929,SEM FORMAÇÃO,UEPB,Advogado,e-commerce,0,0,1,7,YouTube,138,82,71,0,perfil2
878195704,MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,servicos,1,1,1,2,Saint Paul,37,4,3,0,perfil6
779381688,SEM FORMAÇÃO,UEPB,Outros,Laminados,0,0,1,8,Facebook,210,185,157,4,perfil1
426030703,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Siderurgica,1,1,1,2,Outros,10,5,4,0,perfil6
330088094,Tecnólogo,USP,Advogado,Siderurgica,0,0,1,4,Outros,150,77,73,2,perfil1
696681743,MBA,UFPE,Coordenador,Entretenimento,1,1,1,3,Mídia (revista/jornal/web),149,81,51,0,perfil2
967826009,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista,Oleo e Gas,0,0,1,5,Saint Paul,10,3,1,0,perfil6
520397008,Bacharelado,USP,Outros,Eletroeletronicos,0,0,1,9,Minha empresa - benefício LITpass,99,96,95,3,perfil1
708830338,Tecnólogo,UFRJ,Engenheiro,Laminados,1,1,1,7,Linkedin,10,4,2,0,perfil6
312567914,Especialização,UFRN,Analista Senior,e-commerce,1,1,1,4,Outros,33,10,8,0,perfil5
178042197,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Advogado,Entretenimento,0,0,1,9,Minha empresa - benefício LITpass,88,18,12,0,perfil4
557808046,Especialização,USP,Advogado,Oleo e Gas,1,1,1,9,Outros,10,3,2,0,perfil6
396467159,Especialização,UFF,Analista,Oleo e Gas,1,1,1,5,Saint Paul,18,6,3,0,perfil6
816599777,Tecnólogo,UFRJ,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,2,Outros,40,40,40,4,perfil1
325461188,SEM FORMAÇÃO,UNICAMP,Coordenador,Siderurgica,0,0,1,5,YouTube,28,23,21,0,perfil3
576074210,MBA,Escola Paulista de Direito,Analista,Laminados,0,0,1,2,Instagram,31,4,2,0,perfil6
168176844,MBA,UNIP,Supervisor,servicos,0,0,1,4,Outros,59,5,2,0,perfil6
666483521,MBA,FATEC,Analista Senior,Entretenimento,1,1,1,6,Outros,71,21,16,0,perfil3
433427943,Especialização,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Estado,0,0,1,4,Mídia (revista/jornal/web),134,73,70,0,perfil2
464782213,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Supervisor,Borracha,1,1,1,9,Facebook,27,27,23,1,perfil1
794149262,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Siderurgica,1,1,1,6,YouTube,84,58,55,0,perfil2
327804286,SEM FORMAÇÃO,FATEC,Gerente,Siderurgica,1,1,1,6,Linkedin,81,20,14,0,perfil4
280869902,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Supervisor,Eletrodomesticos,1,1,1,6,Minha empresa - benefício LITpass,30,22,15,0,perfil3
767204895,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,servicos,1,1,1,10,Saint Paul,76,35,29,1,perfil1
220472901,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletrodomesticos,1,1,1,9,Saint Paul,227,130,120,4,perfil1
360469346,Licenciatura,UFRJ,Supervisor,Oleo e Gas,1,1,1,8,Google,92,17,11,0,perfil4
443376431,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Entretenimento,0,0,1,9,Saint Paul,541,307,280,0,perfil2
254501191,Bacharelado,FGV-RJ,Engenheiro,Montadora,1,1,1,5,Google,207,46,35,0,perfil2
718390174,Especialização,USP,Gerente,Oleo e Gas,0,0,1,7,Google,114,114,114,0,perfil2
568181009,Licenciatura,Universidade Metodista de Sao Paulo,Analista,Eletroeletronicos,0,0,1,10,Linkedin,33,11,9,0,perfil5
946326047,MBA,UFSCar,Engenheiro,Estado,0,0,1,10,Minha empresa - benefício LITpass,49,49,49,2,perfil1
762276451,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Borracha,0,0,1,5,Outros,27,13,12,0,perfil4
316836145,MBA,FATEC,Assessor,Eletrodomesticos,1,1,1,5,Instagram,54,28,23,0,perfil2
879437069,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Borracha,1,1,1,3,Outros,73,12,7,0,perfil5
403375311,Licenciatura,FGV-RJ,Gerente,Siderurgica,1,1,1,5,Outros,33,29,25,1,perfil1
498674926,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,servicos,1,1,1,4,Outros,164,32,27,0,perfil2
662193070,Licenciatura,UFPE,Assessor,Borracha,0,0,1,10,Facebook,33,12,5,0,perfil5
520158756,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Laminados,1,1,1,9,YouTube,11,3,1,0,perfil6
707617078,Tecnólogo,UFPE,SEM EXPERIÊNCIA,Oleo e Gas,0,0,1,6,Mídia (revista/jornal/web),97,8,4,0,perfil6
511857364,MBA,UFRJ,Advogado,Eletroeletronicos,1,1,1,8,Saint Paul,88,22,15,0,perfil4
603950362,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Eletrodomesticos,0,0,1,4,Outros,39,4,1,0,perfil6
984503630,Especialização,UFSCar,Supervisor,servicos,1,1,1,2,Outros,244,117,111,3,perfil1
975694530,MBA,Escola Paulista de Direito,Analista Senior,Montadora,0,0,1,5,Instagram,38,4,2,0,perfil6
791407953,Bacharelado,Universidade Metodista de Sao Paulo,Analista,Eletrodomesticos,0,0,1,6,Facebook,89,25,14,0,perfil3
440322959,Licenciatura,UEPB,Coordenador,Eletroeletronicos,1,1,1,2,Outros,330,289,221,0,perfil2
731478444,Bacharelado,FGV-RJ,Sócio/Dono/Proprietário,Entretenimento,1,1,1,9,Mídia (revista/jornal/web),31,2,1,0,perfil6
430504959,MBA,UFRN,Coordenador,Oleo e Gas,0,0,1,10,Mídia (revista/jornal/web),21,15,9,0,perfil4
239437245,Licenciatura,FACULDADE ANHANGUERA,Supervisor,Oleo e Gas,1,1,1,7,Facebook,10,3,1,0,perfil6
219214749,MBA,FACULDADE ANHANGUERA,Analista Senior,Entretenimento,0,0,1,5,Mídia (revista/jornal/web),81,10,5,0,perfil6
631160709,SEM FORMAÇÃO,UEPB,Analista,Siderurgica,1,1,1,2,Outros,30,2,1,0,perfil6
687520086,Licenciatura,UFPE,Engenheiro,Entretenimento,1,1,1,3,Outros,118,104,103,0,perfil2
102863593,MBA,UFF,Coordenador,Montadora,0,0,1,6,Google,29,20,19,0,perfil3
998427480,SEM FORMAÇÃO,Unesp,Engenheiro,e-commerce,0,0,1,9,Outros,152,50,26,0,perfil2
488948069,MBA,USP,Supervisor,Entretenimento,1,1,1,9,Outros,85,20,11,0,perfil4
106991115,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Laminados,1,1,1,6,Mídia (revista/jornal/web),29,29,29,1,perfil1
461238944,MBA,Universidade Metodista de Sao Paulo,Diretor,Entretenimento,1,1,1,8,Mídia (revista/jornal/web),40,38,36,0,perfil2
689410410,Licenciatura,UEPB,Sócio/Dono/Proprietário,Eletroeletronicos,1,1,1,10,Instagram,30,18,13,1,perfil1
157154447,SEM FORMAÇÃO,FATEC,Diretor,Oleo e Gas,1,1,1,5,Instagram,63,13,11,0,perfil4
135413508,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,Oleo e Gas,0,0,1,2,YouTube,10,9,7,0,perfil5
545185776,SEM FORMAÇÃO,UFSCar,Coordenador,Laminados,1,1,1,4,Google,27,27,23,0,perfil2
344844559,SEM FORMAÇÃO,UFRN,Outros,Montadora,1,1,1,10,Outros,11,10,6,0,perfil5
405975532,SEM FORMAÇÃO,UNIP,SEM EXPERIÊNCIA,Entretenimento,0,0,1,2,Outros,698,283,180,0,perfil2
487072070,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Eletroeletronicos,0,0,1,3,Linkedin,10,5,3,0,perfil6
710237043,Tecnólogo,UEPB,Assessor,Borracha,1,1,1,2,Outros,30,5,1,0,perfil6
651660470,Bacharelado,Unesp,Analista,Oleo e Gas,0,0,1,8,YouTube,122,75,71,2,perfil1
386784661,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,servicos,1,1,1,7,Saint Paul,10,4,1,0,perfil6
822134045,Tecnólogo,FACULDADE ANHANGUERA,Engenheiro,servicos,1,1,1,2,Instagram,100,12,5,0,perfil5
482988613,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Estado,0,0,1,5,Facebook,38,6,1,0,perfil6
235590510,MBA,UFF,Sócio/Dono/Proprietário,Estado,1,1,1,7,Minha empresa - benefício LITpass,88,9,5,0,perfil5
186387442,Licenciatura,USP,Coordenador,Eletrodomesticos,0,0,1,7,Minha empresa - benefício LITpass,138,53,39,0,perfil2
187191075,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Montadora,1,1,1,5,Linkedin,49,26,13,0,perfil3
912107067,Tecnólogo,UEPB,Gerente,Borracha,1,1,1,10,Minha empresa - benefício LITpass,26,24,23,0,perfil2
360722364,SEM FORMAÇÃO,UFRJ,Analista,Oleo e Gas,0,0,1,10,Outros,25,25,25,2,perfil1
885623930,Licenciatura,Universidade Metodista de Sao Paulo,Coordenador,Siderurgica,1,1,1,6,Outros,29,5,2,0,perfil6
696401255,Bacharelado,Escola Paulista de Direito,Supervisor,Montadora,0,0,1,8,Linkedin,66,60,31,0,perfil2
936545679,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Eletrodomesticos,0,0,1,5,YouTube,100,99,99,3,perfil1
288364919,Especialização,Escola Paulista de Direito,Advogado,Entretenimento,0,0,1,10,Minha empresa - benefício LITpass,27,27,25,1,perfil1
426802179,Bacharelado,UNIP,Outros,Entretenimento,0,0,1,8,Facebook,55,29,28,1,perfil1
321809425,Especialização,UFSCar,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,6,Google,10,4,1,0,perfil6
963049932,Especialização,FGV-RJ,Assessor,Borracha,1,1,1,4,Instagram,36,24,24,0,perfil2
